session_id,pages_visited,session_duration,avg_time_per_page,pages_per_min,unique_pages,repeat_ratio,request_interval_mean,request_interval_std,ua_flag,label
d0d902d1-d9a7-4fd1-ada9-f29545ff004e,3,5,2.5,36.0,3,0.0,2.0,0.0,0,0
d20a9d86-0fb0-4b3a-ba79-99827e0cd4e9,4,6,2.0,40.0,3,0.25,2.0,0.0,0,0
d30b9a7f-0291-4e52-87a5-3407a4c47e41,6,12,2.4,30.0,3,0.5,2.4,0.8,0,0
d43479d1-44fa-4a56-81db-cee703bc05ac,5,10,2.5,30.0,4,0.19999999999999996,2.5,0.5,0,0
d47fcd93-8267-43c0-a26c-8a6f5fc42fef,6,12,2.4,30.0,3,0.5,2.4,0.4898979485566356,0,0
d6548a92-dede-4837-812e-a7d170d9a75d,9,5,0.625,108.0,5,0.4444444444444444,0.125,0.33071891388307384,1,1
d762c3c0-402b-4e9b-b82b-6467252289d3,9,5,0.625,108.0,5,0.4444444444444444,0.125,0.33071891388307384,1,1
d998265a-62fe-4905-9328-9d2fc98cf617,4,5,1.6666666666666667,48.0,4,0.0,1.3333333333333333,0.4714045207910317,0,0
da001a25-c907-4050-b9f1-5e8ecf385e2f,2,5,5.0,24.0,2,0.0,3.0,0.0,0,0
dc1feda6-3eaf-4779-ac0d-9e77fa009595,5,9,2.25,33.333333333333336,4,0.19999999999999996,2.25,0.4330127018922193,0,0
dc3242a0-b4f4-4c1c-8db5-5d58feb1395a,6,13,2.6,27.692307692307693,3,0.5,2.6,0.8,0,0
dfaf497d-7b58-466c-9fbc-4bada29368ff,9,6,0.75,90.0,5,0.4444444444444444,0.75,0.4330127018922193,1,1
e029d3cb-a199-49db-bd43-5897c3387177,3,5,2.5,36.0,3,0.0,2.0,0.0,0,0
e0622da4-a8fb-4b77-a77f-e2de86896b1e,6,10,2.0,36.0,4,0.33333333333333337,2.0,0.8944271909999159,0,0
e2f64eef-951c-4300-8cc8-bf5a2bdbb392,4,6,2.0,40.0,3,0.25,2.0,0.816496580927726,0,0
e343bb9b-a5f2-423d-82e5-c418bd176916,5,8,2.0,37.5,3,0.4,2.0,1.0,0,0
e4f0d972-ae36-4ad1-aa68-dbfff2d9e03b,4,6,2.0,40.0,3,0.25,2.0,0.816496580927726,0,0
e63c74b5-768a-4df2-ad79-f73a6657e552,6,10,2.0,36.0,4,0.33333333333333337,2.0,0.6324555320336759,0,0
e6f3739d-545e-4ed3-9c50-0668801e3517,9,5,0.625,108.0,5,0.4444444444444444,0.5,0.5,1,1
e7bdfd9c-ed80-4980-b97a-c67b9e50ae00,3,5,2.5,36.0,3,0.0,1.0,0.0,1,1
e7fc1afe-b713-490f-99a8-d4f882fda186,3,5,2.5,36.0,3,0.0,1.0,0.0,0,0
e8a32b2b-d352-4342-a330-509ae285ef0a,6,9,1.8,40.0,3,0.5,1.8,0.4,0,0
e941d000-ce82-42d0-be58-63b85fe13639,7,5,0.8333333333333334,84.0,5,0.2857142857142857,0.0,0.0,1,1
eae51385-3116-4f9b-8e06-33d2b8f309d7,5,7,1.75,42.85714285714286,4,0.19999999999999996,1.75,0.82915619758885,0,0
eaea644d-daca-48a8-b354-7ed7242b9578,6,13,2.6,27.692307692307693,5,0.16666666666666663,2.6,0.4898979485566356,0,0
eb4f6bc8-7278-4f4f-9b16-32858cf21aad,11,5,0.5,132.0,5,0.5454545454545454,0.3,0.45825756949558394,1,1
ebdab40a-bbc4-46bb-9332-8bc64e936f81,7,12,2.0,35.0,5,0.2857142857142857,2.0,0.816496580927726,0,0
ecb81e54-8f47-4038-b6aa-5c193cb132ef,4,6,2.0,40.0,3,0.25,2.0,0.816496580927726,0,0
ee8811eb-c898-42fd-8b6c-a63e320a8c40,3,5,2.5,36.0,3,0.0,1.5,0.5,0,0
eeb2d0b5-2bdb-41da-95bf-f4ec4d3c67d9,4,5,1.6666666666666667,48.0,3,0.25,1.3333333333333333,0.4714045207910317,0,0
eecb6fbf-2c79-4b82-b47a-f8bcdd8f86db,7,5,0.8333333333333334,84.0,5,0.2857142857142857,0.8333333333333334,0.372677996249965,1,1
f2740a1d-ac34-4f73-b193-aa9938ce34f0,10,5,0.5555555555555556,120.0,5,0.5,0.1111111111111111,0.31426968052735443,1,1
f27a6a81-5875-4384-aa03-0575f00e872a,12,8,0.7272727272727273,90.0,5,0.5833333333333333,0.7272727272727273,0.4453617714151233,1,1
f2bac75d-37b1-4543-8ff1-8ee5945c1354,5,10,2.5,30.0,3,0.4,2.5,0.5,0,0
f3e91d0a-ab5e-4125-b7bf-7e513963ad82,5,6,1.5,50.0,3,0.4,1.5,0.5,0,0
f69496b6-5f50-45d7-a435-d533a798e837,6,10,2.0,36.0,4,0.33333333333333337,2.0,0.6324555320336759,0,0
f89d1758-453a-4a05-9aab-38c9288b3c7d,6,12,2.4,30.0,5,0.16666666666666663,2.4,0.8,0,0
fb280b54-bf7a-46d4-a059-86658edafe42,9,5,0.625,108.0,5,0.4444444444444444,0.125,0.33071891388307384,1,1
fbbd0c04-c99e-4b70-ade7-99bfdf4781f1,7,13,2.1666666666666665,32.30769230769231,5,0.2857142857142857,2.1666666666666665,0.6871842709362768,0,0
fc69296d-5252-4e7e-b58e-4c97400926f1,8,5,0.7142857142857143,96.0,5,0.375,0.5714285714285714,0.4948716593053935,1,1
fc79bcb2-3d6f-4e20-b1ef-25fab5f3c996,8,5,0.7142857142857143,96.0,5,0.375,0.42857142857142855,0.49487165930539345,1,1
fdbce83a-315d-47b9-9e2d-4cf753a7f9dc,10,5,0.5555555555555556,120.0,5,0.5,0.2222222222222222,0.41573970964154905,1,1
fee39dd3-428a-4932-8272-bc4b77e9c8c9,7,5,0.8333333333333334,84.0,5,0.2857142857142857,0.3333333333333333,0.4714045207910317,1,1
ff53c83f-b3e4-4d32-974c-5b07bb9e5dd7,4,5,1.6666666666666667,48.0,4,0.0,1.6666666666666667,0.4714045207910317,0,0
ffdbe59a-03a8-4697-81f1-81a979bf5b3a,3,5,2.5,36.0,2,0.33333333333333337,2.0,0.0,0,0
